Estado,Sembrada_ha,Cosechada_ha,Año,Mes,Tipo_sequia,perdida_ha,producto
Durango,1170,1170,2009,8,NPS,0,trigo
Baja California,13277,6280,2009,9,D2,6997,trigo
Chiapas,69,69,2009,9,D2,0,trigo
Durango,1170,1170,2009,9,NPS,0,trigo
Guanajuato,15,15,2009,9,D1,0,trigo
Estado de México,20,20,2009,9,D1,0,trigo
Michoacán de Ocampo,519,519,2009,9,D2,0,trigo
Nuevo León,9550,9350,2009,9,D1,200,trigo
Oaxaca,723,723,2009,9,NPS,0,trigo
Puebla,134,134,2009,9,NPS,0,trigo
Tamaulipas,400,300,2009,9,D1,100,trigo
Veracruz de Ignacio de la Llave,154,154,2009,9,NPS,0,trigo
Coahuila de Zaragoza,1170,1170,2009,9,D2,0,trigo
Baja California,13277,6280,2009,12,D1,6997,trigo
Chiapas,69,69,2009,12,D2,0,trigo
Durango,1170,1170,2009,12,NPS,0,trigo
Guanajuato,15,15,2009,12,D1,0,trigo
Estado de México,20,20,2009,12,D1,0,trigo
Michoacán de Ocampo,519,519,2009,12,D2,0,trigo
Nuevo León,9550,9350,2009,12,NPS,200,trigo
Oaxaca,723,723,2009,12,NPS,0,trigo
Puebla,134,134,2009,12,D0,0,trigo
Tamaulipas,400,300,2009,12,D0,100,trigo
Veracruz de Ignacio de la Llave,154,154,2009,12,NPS,0,trigo
Coahuila de Zaragoza,1170,1170,2009,12,D1,0,trigo
Oaxaca,672,115,2010,2,NPS,557,trigo
Oaxaca,672,215,2010,3,NPS,457,trigo
Chiapas,54,27,2010,4,D3,27,trigo
Michoacán de Ocampo,610,158,2010,4,NPS,452,trigo
Nuevo León,14240,3237,2010,4,NPS,11003,trigo
Oaxaca,672,552,2010,4,NPS,120,trigo
Puebla,97,10,2010,4,NPS,87,trigo
Baja California,13187,18,2010,5,NPS,13169,trigo
Coahuila de Zaragoza,448,70,2010,5,NPS,378,trigo
Chiapas,54,54,2010,5,D2,0,trigo
Chihuahua,233,143,2010,5,NPS,90,trigo
Michoacán de Ocampo,610,495,2010,5,NPS,115,trigo
Nuevo León,14240,6977,2010,5,NPS,7263,trigo
Oaxaca,672,587,2010,5,NPS,85,trigo
Puebla,97,10,2010,5,NPS,87,trigo
Tamaulipas,90,90,2010,5,NPS,0,trigo
Baja California,13187,23,2010,6,NPS,13164,trigo
Coahuila de Zaragoza,448,70,2010,6,NPS,378,trigo
Chiapas,54,54,2010,6,D2,0,trigo
Chihuahua,233,152,2010,6,NPS,81,trigo
Durango,422,10,2010,6,NPS,412,trigo
Estado de México,15,15,2010,6,NPS,0,trigo
Michoacán de Ocampo,610,588,2010,6,NPS,22,trigo
Nuevo León,14240,11512,2010,6,NPS,2728,trigo
Oaxaca,672,672,2010,6,NPS,0,trigo
Puebla,97,65,2010,6,NPS,32,trigo
Tamaulipas,90,90,2010,6,NPS,0,trigo
Coahuila de Zaragoza,422,10,2010,6,NPS,412,trigo
Baja California,13187,2837,2010,7,NPS,10350,trigo
Coahuila de Zaragoza,448,70,2010,7,NPS,378,trigo
Chiapas,54,54,2010,7,NPS,0,trigo
Chihuahua,152,152,2010,7,NPS,0,trigo
Durango,422,422,2010,7,NPS,0,trigo
Estado de México,15,15,2010,7,NPS,0,trigo
Michoacán de Ocampo,610,593,2010,7,NPS,17,trigo
Nuevo León,14240,11512,2010,7,NPS,2728,trigo
Oaxaca,672,672,2010,7,NPS,0,trigo
Puebla,97,65,2010,7,NPS,32,trigo
Sonora,2,2,2010,7,NPS,0,trigo
Tamaulipas,90,90,2010,7,NPS,0,trigo
Coahuila de Zaragoza,422,422,2010,7,NPS,0,trigo
Baja California,13071,7520,2010,8,NPS,5551,trigo
Coahuila de Zaragoza,448,441,2010,8,NPS,7,trigo
Chiapas,54,54,2010,8,NPS,0,trigo
Chihuahua,152,152,2010,8,NPS,0,trigo
Durango,422,422,2010,8,NPS,0,trigo
Estado de México,15,15,2010,8,NPS,0,trigo
Michoacán de Ocampo,610,602,2010,8,NPS,8,trigo
Nuevo León,14240,12012,2010,8,NPS,2228,trigo
Oaxaca,672,672,2010,8,NPS,0,trigo
Puebla,97,97,2010,8,NPS,0,trigo
Sonora,2,2,2010,8,NPS,0,trigo
Tamaulipas,90,90,2010,8,NPS,0,trigo
Veracruz de Ignacio de la Llave,154,154,2010,8,NPS,0,trigo
Coahuila de Zaragoza,422,422,2010,8,NPS,0,trigo
Baja California,13071,11949,2010,9,NPS,1122,trigo
Coahuila de Zaragoza,448,441,2010,9,NPS,7,trigo
Chiapas,54,54,2010,9,NPS,0,trigo
Chihuahua,152,152,2010,9,NPS,0,trigo
Durango,422,422,2010,9,NPS,0,trigo
Estado de México,15,15,2010,9,NPS,0,trigo
Michoacán de Ocampo,610,604,2010,9,NPS,6,trigo
Nuevo León,14240,12012,2010,9,NPS,2228,trigo
Oaxaca,672,672,2010,9,NPS,0,trigo
Puebla,97,97,2010,9,NPS,0,trigo
Sonora,4,4,2010,9,NPS,0,trigo
Tamaulipas,90,90,2010,9,NPS,0,trigo
Veracruz de Ignacio de la Llave,154,154,2010,9,NPS,0,trigo
Coahuila de Zaragoza,422,422,2010,9,NPS,0,trigo
Baja California,13071,11949,2010,12,NPS,1122,trigo
Coahuila de Zaragoza,448,441,2010,12,D2,7,trigo
Chiapas,54,54,2010,12,NPS,0,trigo
Chihuahua,152,152,2010,12,D0,0,trigo
Durango,422,422,2010,12,NPS,0,trigo
Estado de México,15,15,2010,12,NPS,0,trigo
Michoacán de Ocampo,610,604,2010,12,NPS,6,trigo
Nuevo León,14240,12012,2010,12,NPS,2228,trigo
Oaxaca,672,672,2010,12,NPS,0,trigo
Puebla,97,97,2010,12,NPS,0,trigo
Sonora,4,4,2010,12,D0,0,trigo
Tamaulipas,90,90,2010,12,NPS,0,trigo
Veracruz de Ignacio de la Llave,154,154,2010,12,NPS,0,trigo
Coahuila de Zaragoza,422,422,2010,12,D2,0,trigo
Baja California,10751,14,2011,4,NPS,10737,trigo
Chiapas,45,23,2011,4,D1,22,trigo
Michoacán de Ocampo,811,373,2011,4,D1,438,trigo
Nuevo León,6850,3050,2011,4,D3,3800,trigo
Oaxaca,655,565,2011,4,D0,90,trigo
Puebla,104,11,2011,4,D1,93,trigo
Baja California,10751,14,2011,5,NPS,10737,trigo
Chiapas,45,45,2011,5,NPS,0,trigo
Michoacán de Ocampo,804,640,2011,5,D1,164,trigo
Nuevo León,6850,4200,2011,5,D3,2650,trigo
Oaxaca,655,570,2011,5,D0,85,trigo
Puebla,104,56,2011,5,D1,48,trigo
Baja California,10751,20,2011,6,NPS,10731,trigo
Chiapas,45,45,2011,6,D0,0,trigo
Michoacán de Ocampo,804,679,2011,6,D3,125,trigo
Nuevo León,6850,4200,2011,6,D3,2650,trigo
Oaxaca,655,655,2011,6,NPS,0,trigo
Puebla,115,67,2011,6,D2,48,trigo
Baja California,10751,5640,2011,7,NPS,5111,trigo
Chiapas,45,45,2011,7,NPS,0,trigo
Michoacán de Ocampo,804,684,2011,7,D2,120,trigo
Nuevo León,6850,4200,2011,7,D2,2650,trigo
Oaxaca,655,655,2011,7,NPS,0,trigo
Puebla,115,67,2011,7,D1,48,trigo
Baja California,10751,7889,2011,8,NPS,2862,trigo
Chiapas,45,45,2011,8,NPS,0,trigo
Michoacán de Ocampo,804,697,2011,8,D2,107,trigo
Nuevo León,6850,4200,2011,8,D3,2650,trigo
Oaxaca,655,655,2011,8,NPS,0,trigo
Puebla,115,115,2011,8,D0,0,trigo
Veracruz de Ignacio de la Llave,154,154,2011,8,D1,0,trigo
Baja California,10751,7889,2011,9,NPS,2862,trigo
Chiapas,45,45,2011,9,NPS,0,trigo
Michoacán de Ocampo,804,697,2011,9,D1,107,trigo
Nuevo León,6850,4200,2011,9,D3,2650,trigo
Oaxaca,655,655,2011,9,NPS,0,trigo
Puebla,115,115,2011,9,NPS,0,trigo
Veracruz de Ignacio de la Llave,154,154,2011,9,NPS,0,trigo
Baja California,10751,7889,2011,12,NPS,2862,trigo
Chiapas,45,45,2011,12,NPS,0,trigo
Michoacán de Ocampo,804,697,2011,12,D0,107,trigo
Nuevo León,6850,4200,2011,12,D3,2650,trigo
Oaxaca,655,655,2011,12,NPS,0,trigo
Puebla,115,115,2011,12,NPS,0,trigo
Veracruz de Ignacio de la Llave,154,154,2011,12,D0,0,trigo
Michoacán de Ocampo,631,125,2012,3,NPS,506,trigo
Puebla,128,20,2012,3,NPS,108,trigo
Chiapas,37,37,2012,4,NPS,0,trigo
Michoacán de Ocampo,631,287,2012,4,NPS,344,trigo
Nuevo León,8521,3446,2012,4,D0,5075,trigo
Oaxaca,680,125,2012,4,NPS,555,trigo
Puebla,128,20,2012,4,NPS,108,trigo
Veracruz de Ignacio de la Llave,154,54,2012,4,NPS,100,trigo
Chiapas,37,37,2012,5,NPS,0,trigo
Chihuahua,202,119,2012,5,D2,83,trigo
Michoacán de Ocampo,631,513,2012,5,NPS,118,trigo
Nuevo León,8521,6223,2012,5,NPS,2298,trigo
Oaxaca,680,595,2012,5,NPS,85,trigo
Puebla,128,41,2012,5,NPS,87,trigo
Sinaloa,862,55,2012,5,D0,807,trigo
Veracruz de Ignacio de la Llave,154,90,2012,5,NPS,64,trigo
Chiapas,37,37,2012,6,NPS,0,trigo
Chihuahua,202,119,2012,6,D2,83,trigo
Estado de México,25,25,2012,6,NPS,0,trigo
Michoacán de Ocampo,631,615,2012,6,NPS,16,trigo
Nuevo León,8521,6223,2012,6,NPS,2298,trigo
Oaxaca,680,680,2012,6,NPS,0,trigo
Puebla,128,41,2012,6,NPS,87,trigo
Sinaloa,2054,862,2012,6,NPS,1192,trigo
Veracruz de Ignacio de la Llave,154,100,2012,6,NPS,54,trigo
Baja California,11245,1795,2012,7,NPS,9450,trigo
Chiapas,37,37,2012,7,NPS,0,trigo
Chihuahua,202,119,2012,7,D1,83,trigo
Estado de México,25,25,2012,7,NPS,0,trigo
Michoacán de Ocampo,631,626,2012,7,NPS,5,trigo
Nuevo León,8521,6223,2012,7,NPS,2298,trigo
Oaxaca,680,680,2012,7,NPS,0,trigo
Puebla,128,66,2012,7,NPS,62,trigo
Sinaloa,2090,862,2012,7,NPS,1228,trigo
Veracruz de Ignacio de la Llave,154,124,2012,7,NPS,30,trigo
Baja California,11245,5620,2012,8,NPS,5625,trigo
Chiapas,37,37,2012,8,NPS,0,trigo
Chihuahua,202,119,2012,8,D1,83,trigo
Estado de México,25,25,2012,8,NPS,0,trigo
Michoacán de Ocampo,631,631,2012,8,NPS,0,trigo
Nuevo León,8521,6398,2012,8,D0,2123,trigo
Oaxaca,680,680,2012,8,NPS,0,trigo
Puebla,128,66,2012,8,NPS,62,trigo
Sinaloa,1440,212,2012,8,NPS,1228,trigo
Veracruz de Ignacio de la Llave,154,154,2012,8,NPS,0,trigo
Baja California,11245,5873,2012,9,NPS,5372,trigo
Chiapas,37,37,2012,9,NPS,0,trigo
Chihuahua,202,119,2012,9,D1,83,trigo
Estado de México,25,25,2012,9,NPS,0,trigo
Michoacán de Ocampo,631,631,2012,9,NPS,0,trigo
Nuevo León,8521,6398,2012,9,D0,2123,trigo
Oaxaca,680,680,2012,9,NPS,0,trigo
Puebla,128,128,2012,9,NPS,0,trigo
Sinaloa,1440,212,2012,9,NPS,1228,trigo
Veracruz de Ignacio de la Llave,154,154,2012,9,NPS,0,trigo
Baja California,11245,5873,2012,12,D0,5372,trigo
Chiapas,37,37,2012,12,NPS,0,trigo
Chihuahua,202,119,2012,12,NPS,83,trigo
Estado de México,25,25,2012,12,NPS,0,trigo
Michoacán de Ocampo,631,631,2012,12,NPS,0,trigo
Nuevo León,8521,6398,2012,12,D0,2123,trigo
Oaxaca,680,680,2012,12,NPS,0,trigo
Puebla,128,128,2012,12,NPS,0,trigo
Sinaloa,1440,212,2012,12,NPS,1228,trigo
Veracruz de Ignacio de la Llave,154,154,2012,12,NPS,0,trigo
Chihuahua,207,196,2013,4,NPS,11,trigo
Durango,176,26,2013,4,D0,150,trigo
Michoacán de Ocampo,632,130,2013,4,NPS,502,trigo
Nuevo León,14936,6050,2013,4,D0,8886,trigo
Oaxaca,691,481,2013,4,NPS,210,trigo
Tamaulipas,1200,1200,2013,4,D0,0,trigo
Coahuila de Zaragoza,176,26,2013,4,D1,150,trigo
Chiapas,31,31,2013,5,NPS,0,trigo
Chihuahua,207,207,2013,5,D0,0,trigo
Durango,176,26,2013,5,D1,150,trigo
Michoacán de Ocampo,632,487,2013,5,NPS,145,trigo
Nuevo León,14936,12190,2013,5,NPS,2746,trigo
Oaxaca,691,606,2013,5,NPS,85,trigo
Puebla,137,45,2013,5,NPS,92,trigo
Tamaulipas,1200,1200,2013,5,D0,0,trigo
Coahuila de Zaragoza,176,26,2013,5,D0,150,trigo
Chiapas,31,31,2013,6,NPS,0,trigo
Chihuahua,207,207,2013,6,D0,0,trigo
Durango,176,26,2013,6,D1,150,trigo
Michoacán de Ocampo,632,579,2013,6,NPS,53,trigo
Nuevo León,14936,12190,2013,6,NPS,2746,trigo
Oaxaca,691,691,2013,6,NPS,0,trigo
Puebla,137,65,2013,6,NPS,72,trigo
Sonora,15,15,2013,6,D0,0,trigo
Tamaulipas,1200,1200,2013,6,D0,0,trigo
Coahuila de Zaragoza,176,26,2013,6,NPS,150,trigo
Baja California,10018,3420,2013,7,D1,6598,trigo
Chiapas,31,31,2013,7,NPS,0,trigo
Chihuahua,207,207,2013,7,NPS,0,trigo
Durango,176,26,2013,7,D0,150,trigo
Michoacán de Ocampo,632,582,2013,7,NPS,50,trigo
Nuevo León,14936,12405,2013,7,NPS,2531,trigo
Oaxaca,691,691,2013,7,NPS,0,trigo
Puebla,137,65,2013,7,NPS,72,trigo
Sonora,15,15,2013,7,D0,0,trigo
Tamaulipas,1200,1200,2013,7,D1,0,trigo
Veracruz de Ignacio de la Llave,68,36,2013,7,NPS,32,trigo
Coahuila de Zaragoza,176,26,2013,7,NPS,150,trigo
Baja California,10018,3420,2013,8,D1,6598,trigo
Chiapas,31,31,2013,8,NPS,0,trigo
Chihuahua,207,207,2013,8,NPS,0,trigo
Durango,176,26,2013,8,D0,150,trigo
Michoacán de Ocampo,632,586,2013,8,D0,46,trigo
Nuevo León,14936,12456,2013,8,NPS,2480,trigo
Oaxaca,691,691,2013,8,NPS,0,trigo
Puebla,137,65,2013,8,NPS,72,trigo
Sonora,15,15,2013,8,D0,0,trigo
Tamaulipas,1200,1200,2013,8,NPS,0,trigo
Veracruz de Ignacio de la Llave,68,60,2013,8,NPS,8,trigo
Coahuila de Zaragoza,176,26,2013,8,NPS,150,trigo
Baja California,7033,3716,2013,9,D1,3317,trigo
Chiapas,31,31,2013,9,NPS,0,trigo
Chihuahua,207,207,2013,9,NPS,0,trigo
Durango,176,26,2013,9,NPS,150,trigo
Michoacán de Ocampo,632,586,2013,9,NPS,46,trigo
Nuevo León,14936,12456,2013,9,NPS,2480,trigo
Oaxaca,691,691,2013,9,NPS,0,trigo
Puebla,137,129,2013,9,NPS,8,trigo
Sonora,15,15,2013,9,NPS,0,trigo
Tamaulipas,1200,1200,2013,9,NPS,0,trigo
Veracruz de Ignacio de la Llave,68,68,2013,9,NPS,0,trigo
Coahuila de Zaragoza,176,26,2013,9,NPS,150,trigo
Baja California,7033,3716,2013,12,NPS,3317,trigo
Chiapas,31,31,2013,12,NPS,0,trigo
Chihuahua,207,207,2013,12,NPS,0,trigo
Durango,176,26,2013,12,NPS,150,trigo
Michoacán de Ocampo,632,586,2013,12,NPS,46,trigo
Nuevo León,14936,12456,2013,12,NPS,2480,trigo
Oaxaca,691,691,2013,12,NPS,0,trigo
Puebla,137,129,2013,12,NPS,8,trigo
Sonora,15,15,2013,12,NPS,0,trigo
Tamaulipas,1200,1200,2013,12,NPS,0,trigo
Veracruz de Ignacio de la Llave,68,68,2013,12,NPS,0,trigo
Coahuila de Zaragoza,176,26,2013,12,NPS,150,trigo
Oaxaca,667,50,2014,3,NPS,617,trigo
Puebla,137,25,2014,3,NPS,112,trigo
Chiapas,27,14,2014,4,NPS,13,trigo
Chihuahua,273,119,2014,4,NPS,154,trigo
Michoacán de Ocampo,3777,73,2014,4,NPS,3704,trigo
Nuevo León,11007,2797,2014,4,NPS,8210,trigo
Oaxaca,667,547,2014,4,NPS,120,trigo
Puebla,137,65,2014,4,NPS,72,trigo
San Luis Potosí,10,10,2014,4,NPS,0,trigo
Tamaulipas,845,620,2014,4,NPS,225,trigo
Chiapas,27,27,2014,5,NPS,0,trigo
Chihuahua,273,273,2014,5,D0,0,trigo
Michoacán de Ocampo,3777,440,2014,5,NPS,3337,trigo
Nuevo León,11007,10589,2014,5,NPS,418,trigo
Oaxaca,667,667,2014,5,NPS,0,trigo
Puebla,137,129,2014,5,NPS,8,trigo
San Luis Potosí,10,10,2014,5,NPS,0,trigo
Tamaulipas,845,620,2014,5,NPS,225,trigo
Coahuila de Zaragoza,142,142,2014,6,NPS,0,trigo
Chiapas,27,27,2014,6,NPS,0,trigo
Chihuahua,273,273,2014,6,D0,0,trigo
Durango,124,124,2014,6,D0,0,trigo
Michoacán de Ocampo,3777,540,2014,6,NPS,3237,trigo
Nuevo León,11007,10667,2014,6,D0,340,trigo
Oaxaca,667,667,2014,6,NPS,0,trigo
Puebla,139,129,2014,6,NPS,10,trigo
San Luis Potosí,10,10,2014,6,NPS,0,trigo
Tamaulipas,845,665,2014,6,NPS,180,trigo
Veracruz de Ignacio de la Llave,125,39,2014,6,NPS,86,trigo
Coahuila de Zaragoza,124,124,2014,6,NPS,0,trigo
Baja California,2811,5,2014,7,D3,2806,trigo
Coahuila de Zaragoza,142,142,2014,7,NPS,0,trigo
Chiapas,27,27,2014,7,NPS,0,trigo
Chihuahua,273,273,2014,7,D0,0,trigo
Durango,124,124,2014,7,D0,0,trigo
Michoacán de Ocampo,3777,3772,2014,7,NPS,5,trigo
Nuevo León,11007,10887,2014,7,D0,120,trigo
Oaxaca,667,667,2014,7,NPS,0,trigo
Puebla,139,129,2014,7,NPS,10,trigo
San Luis Potosí,10,10,2014,7,NPS,0,trigo
Tamaulipas,845,665,2014,7,NPS,180,trigo
Veracruz de Ignacio de la Llave,125,85,2014,7,NPS,40,trigo
Coahuila de Zaragoza,124,124,2014,7,NPS,0,trigo
Baja California,2811,5,2014,8,D3,2806,trigo
Coahuila de Zaragoza,142,142,2014,8,NPS,0,trigo
Chiapas,27,27,2014,8,NPS,0,trigo
Chihuahua,273,273,2014,8,D0,0,trigo
Durango,124,124,2014,8,NPS,0,trigo
Michoacán de Ocampo,3777,3777,2014,8,D0,0,trigo
Nuevo León,11007,10887,2014,8,D0,120,trigo
Oaxaca,667,667,2014,8,NPS,0,trigo
Puebla,139,131,2014,8,NPS,8,trigo
San Luis Potosí,10,10,2014,8,NPS,0,trigo
Tamaulipas,845,665,2014,8,D0,180,trigo
Veracruz de Ignacio de la Llave,125,125,2014,8,NPS,0,trigo
Coahuila de Zaragoza,124,124,2014,8,NPS,0,trigo
Baja California,2811,5,2014,9,D3,2806,trigo
Coahuila de Zaragoza,142,142,2014,9,NPS,0,trigo
Chiapas,27,27,2014,9,NPS,0,trigo
Chihuahua,273,273,2014,9,NPS,0,trigo
Durango,124,124,2014,9,NPS,0,trigo
Michoacán de Ocampo,3777,3777,2014,9,D0,0,trigo
Nuevo León,11007,10887,2014,9,NPS,120,trigo
Oaxaca,667,667,2014,9,NPS,0,trigo
Puebla,139,139,2014,9,NPS,0,trigo
San Luis Potosí,10,10,2014,9,NPS,0,trigo
Tamaulipas,845,665,2014,9,NPS,180,trigo
Veracruz de Ignacio de la Llave,125,125,2014,9,NPS,0,trigo
Coahuila de Zaragoza,124,124,2014,9,NPS,0,trigo
Baja California,2811,5,2014,12,D3,2806,trigo
Coahuila de Zaragoza,142,142,2014,12,NPS,0,trigo
Chiapas,27,27,2014,12,NPS,0,trigo
Chihuahua,273,273,2014,12,NPS,0,trigo
Durango,124,124,2014,12,NPS,0,trigo
Michoacán de Ocampo,3777,3777,2014,12,NPS,0,trigo
Nuevo León,11007,10887,2014,12,NPS,120,trigo
Oaxaca,667,667,2014,12,NPS,0,trigo
Puebla,139,139,2014,12,NPS,0,trigo
San Luis Potosí,10,10,2014,12,NPS,0,trigo
Tamaulipas,845,665,2014,12,NPS,180,trigo
Veracruz de Ignacio de la Llave,125,125,2014,12,NPS,0,trigo
Coahuila de Zaragoza,124,124,2014,12,NPS,0,trigo
Durango,478,22,2015,3,NPS,456,trigo
Oaxaca,645,266,2015,3,NPS,379,trigo
Coahuila de Zaragoza,478,22,2015,3,NPS,456,trigo
Durango,478,468,2015,4,NPS,10,trigo
Michoacán de Ocampo,1035,80,2015,4,NPS,955,trigo
Nuevo León,16653,4470,2015,4,NPS,12183,trigo
Oaxaca,645,520,2015,4,NPS,125,trigo
Puebla,137,111,2015,4,NPS,26,trigo
Tamaulipas,9222,2460,2015,4,NPS,6762,trigo
Veracruz de Ignacio de la Llave,62,18,2015,4,NPS,44,trigo
Coahuila de Zaragoza,478,468,2015,4,NPS,10,trigo
Chiapas,28,28,2015,5,NPS,0,trigo
Chihuahua,168,168,2015,5,NPS,0,trigo
Durango,478,478,2015,5,NPS,0,trigo
Michoacán de Ocampo,1035,940,2015,5,NPS,95,trigo
Nuevo León,16653,14837,2015,5,NPS,1816,trigo
Oaxaca,645,645,2015,5,NPS,0,trigo
Puebla,137,111,2015,5,NPS,26,trigo
San Luis Potosí,3,3,2015,5,NPS,0,trigo
Tamaulipas,9192,3380,2015,5,NPS,5812,trigo
Veracruz de Ignacio de la Llave,62,46,2015,5,NPS,16,trigo
Coahuila de Zaragoza,478,478,2015,5,NPS,0,trigo
Coahuila de Zaragoza,312,156,2015,6,NPS,156,trigo
Chiapas,28,28,2015,6,NPS,0,trigo
Chihuahua,168,168,2015,6,NPS,0,trigo
Durango,478,478,2015,6,NPS,0,trigo
Michoacán de Ocampo,1035,1022,2015,6,NPS,13,trigo
Nuevo León,16653,15023,2015,6,NPS,1630,trigo
Oaxaca,645,645,2015,6,NPS,0,trigo
Puebla,137,111,2015,6,NPS,26,trigo
San Luis Potosí,3,3,2015,6,NPS,0,trigo
Tamaulipas,9192,3592,2015,6,NPS,5600,trigo
Veracruz de Ignacio de la Llave,62,49,2015,6,NPS,13,trigo
Coahuila de Zaragoza,478,478,2015,6,NPS,0,trigo
Coahuila de Zaragoza,312,312,2015,7,NPS,0,trigo
Chiapas,28,28,2015,7,D0,0,trigo
Chihuahua,168,168,2015,7,NPS,0,trigo
Durango,478,478,2015,7,NPS,0,trigo
Michoacán de Ocampo,1035,1028,2015,7,NPS,7,trigo
Nuevo León,16653,15236,2015,7,NPS,1417,trigo
Oaxaca,645,645,2015,7,NPS,0,trigo
Puebla,137,111,2015,7,NPS,26,trigo
San Luis Potosí,3,3,2015,7,NPS,0,trigo
Tamaulipas,9192,3592,2015,7,NPS,5600,trigo
Veracruz de Ignacio de la Llave,62,54,2015,7,NPS,8,trigo
Coahuila de Zaragoza,478,478,2015,7,NPS,0,trigo
Coahuila de Zaragoza,312,312,2015,8,NPS,0,trigo
Chiapas,28,28,2015,8,D1,0,trigo
Chihuahua,168,168,2015,8,NPS,0,trigo
Durango,478,478,2015,8,NPS,0,trigo
Michoacán de Ocampo,1035,1035,2015,8,D0,0,trigo
Nuevo León,16653,15311,2015,8,NPS,1342,trigo
Oaxaca,645,645,2015,8,NPS,0,trigo
Puebla,137,111,2015,8,NPS,26,trigo
San Luis Potosí,3,3,2015,8,NPS,0,trigo
Tamaulipas,9192,3592,2015,8,NPS,5600,trigo
Veracruz de Ignacio de la Llave,62,54,2015,8,D0,8,trigo
Coahuila de Zaragoza,478,478,2015,8,NPS,0,trigo
Baja California,6650,238,2015,9,D3,6412,trigo
Coahuila de Zaragoza,312,312,2015,9,NPS,0,trigo
Chiapas,28,28,2015,9,D1,0,trigo
Chihuahua,168,168,2015,9,NPS,0,trigo
Durango,478,478,2015,9,NPS,0,trigo
Michoacán de Ocampo,1035,1035,2015,9,D0,0,trigo
Nuevo León,16653,15311,2015,9,NPS,1342,trigo
Oaxaca,645,645,2015,9,NPS,0,trigo
Puebla,137,111,2015,9,NPS,26,trigo
San Luis Potosí,3,3,2015,9,NPS,0,trigo
Tamaulipas,9192,3592,2015,9,NPS,5600,trigo
Veracruz de Ignacio de la Llave,62,62,2015,9,D0,0,trigo
Coahuila de Zaragoza,478,478,2015,9,NPS,0,trigo
Baja California,6650,238,2015,12,D3,6412,trigo
Coahuila de Zaragoza,312,312,2015,12,NPS,0,trigo
Chiapas,28,28,2015,12,NPS,0,trigo
Chihuahua,168,168,2015,12,NPS,0,trigo
Durango,478,478,2015,12,NPS,0,trigo
Michoacán de Ocampo,1035,1035,2015,12,D0,0,trigo
Nuevo León,16653,15311,2015,12,D0,1342,trigo
Oaxaca,645,645,2015,12,NPS,0,trigo
Puebla,137,111,2015,12,NPS,26,trigo
San Luis Potosí,3,3,2015,12,NPS,0,trigo
Tamaulipas,9192,3592,2015,12,NPS,5600,trigo
Veracruz de Ignacio de la Llave,62,62,2015,12,NPS,0,trigo
Coahuila de Zaragoza,478,478,2015,12,NPS,0,trigo
Durango,235,24,2016,3,D0,211,trigo
Nuevo León,19415,100,2016,3,D0,19315,trigo
Oaxaca,685,315,2016,3,NPS,370,trigo
Coahuila de Zaragoza,235,24,2016,3,NPS,211,trigo
Durango,235,116,2016,4,NPS,119,trigo
Nuevo León,19415,9476,2016,4,D0,9939,trigo
Oaxaca,685,561,2016,4,NPS,124,trigo
Puebla,112,52,2016,4,NPS,60,trigo
Tamaulipas,2253,2253,2016,4,NPS,0,trigo
Veracruz de Ignacio de la Llave,73,19,2016,4,D0,54,trigo
Coahuila de Zaragoza,235,116,2016,4,NPS,119,trigo
Chiapas,22,22,2016,5,NPS,0,trigo
Chihuahua,90,90,2016,5,D0,0,trigo
Durango,235,120,2016,5,NPS,115,trigo
Michoacán de Ocampo,947,481,2016,5,D0,466,trigo
Nuevo León,19415,14170,2016,5,NPS,5245,trigo
Oaxaca,685,685,2016,5,NPS,0,trigo
Puebla,112,112,2016,5,NPS,0,trigo
San Luis Potosí,1,1,2016,5,D0,0,trigo
Tamaulipas,2253,2253,2016,5,NPS,0,trigo
Veracruz de Ignacio de la Llave,73,25,2016,5,D0,48,trigo
Coahuila de Zaragoza,235,120,2016,5,NPS,115,trigo
Coahuila de Zaragoza,308,20,2016,6,NPS,288,trigo
Chiapas,22,22,2016,6,D0,0,trigo
Chihuahua,90,90,2016,6,D0,0,trigo
Durango,235,214,2016,6,D0,21,trigo
Michoacán de Ocampo,947,932,2016,6,D0,15,trigo
Nuevo León,19415,17688,2016,6,NPS,1727,trigo
Oaxaca,685,685,2016,6,NPS,0,trigo
Puebla,112,112,2016,6,NPS,0,trigo
San Luis Potosí,1,1,2016,6,D0,0,trigo
Tamaulipas,2253,2253,2016,6,NPS,0,trigo
Veracruz de Ignacio de la Llave,73,50,2016,6,D1,23,trigo
Coahuila de Zaragoza,235,214,2016,6,NPS,21,trigo
Baja California,5579,1703,2016,7,D3,3876,trigo
Coahuila de Zaragoza,308,308,2016,7,NPS,0,trigo
Chiapas,22,22,2016,7,D0,0,trigo
Chihuahua,90,90,2016,7,D0,0,trigo
Durango,235,214,2016,7,D0,21,trigo
Michoacán de Ocampo,947,944,2016,7,D0,3,trigo
Nuevo León,19415,17933,2016,7,D0,1482,trigo
Oaxaca,685,685,2016,7,D0,0,trigo
Puebla,112,112,2016,7,NPS,0,trigo
San Luis Potosí,1,1,2016,7,D0,0,trigo
Tamaulipas,2253,2253,2016,7,NPS,0,trigo
Veracruz de Ignacio de la Llave,73,65,2016,7,D0,8,trigo
Coahuila de Zaragoza,235,214,2016,7,NPS,21,trigo
