ENTIDAD,Mes,Precipitacion,Año
BAJA CALIFORNIA SUR,12,13.0,2018
CAMPECHE,12,27.350000000000005,2018
COAHUILA,12,19.330000000000002,2018
COLIMA,12,0.62,2018
CHIAPAS,12,31.73,2018
CHIHUAHUA,12,33.10999999999999,2018
CIUDAD DE MÉXICO,12,4.779999999999999,2018
DURANGO,12,21.660000000000004,2018
GUANAJUATO,12,1.2000000000000002,2018
GUERRERO,12,4.49,2018
HIDALGO,12,6.589999999999998,2018
JALISCO,12,1.6600000000000004,2018
ESTADO DE MÉXICO,12,4.83,2018
MICHOACÁN,12,4.799999999999999,2018
MORELOS,12,0.5900000000000001,2018
NAYARIT,12,3.9099999999999997,2018
NUEVO LEÓN,12,16.560000000000002,2018
OAXACA,12,28.610000000000003,2018
PUEBLA,12,13.549999999999997,2018
QUERÉTARO,12,3.7899999999999987,2018
QUINTANA ROO,12,67.00000000000001,2018
SAN LUIS POTOSÍ,12,5.529999999999999,2018
SINALOA,12,51.13,2018
SONORA,12,25.89,2018
TABASCO,12,99.36,2018
TAMAULIPAS,12,6.939999999999999,2018
TLAXCALA,12,3.309999999999999,2018
VERACRUZ,12,67.13999999999999,2018
YUCATÁN,12,28.480000000000004,2018
ZACATECAS,12,4.96,2018
AGUASCALIENTES,1,11.290000000000001,2019
BAJA CALIFORNIA,1,17.76,2019
BAJA CALIFORNIA SUR,1,11.14,2019
CAMPECHE,1,26.65000000000001,2019
COAHUILA,1,6.939999999999998,2019
COLIMA,1,5.680000000000001,2019
CHIAPAS,1,39.760000000000005,2019
CHIHUAHUA,1,15.209999999999999,2019
CIUDAD DE MÉXICO,1,5.249999999999999,2019
DURANGO,1,6.640000000000001,2019
GUANAJUATO,1,3.3199999999999994,2019
GUERRERO,1,1.04,2019
HIDALGO,1,12.32,2019
JALISCO,1,8.42,2019
ESTADO DE MÉXICO,1,4.14,2019
MICHOACÁN,1,8.100000000000001,2019
MORELOS,1,1.49,2019
NAYARIT,1,1.4200000000000002,2019
NUEVO LEÓN,1,22.469999999999995,2019
OAXACA,1,14.920000000000002,2019
PUEBLA,1,6.7700000000000005,2019
QUERÉTARO,1,7.449999999999999,2019
QUINTANA ROO,1,67.0,2019
SAN LUIS POTOSÍ,1,14.179999999999996,2019
SINALOA,1,11.25,2019
SONORA,1,23.830000000000002,2019
TABASCO,1,126.69,2019
TAMAULIPAS,1,25.230000000000004,2019
TLAXCALA,1,1.2500000000000002,2019
VERACRUZ,1,50.64,2019
YUCATÁN,1,48.41000000000001,2019
ZACATECAS,1,8.880000000000003,2019
AGUASCALIENTES,2,0.03,2019
BAJA CALIFORNIA,2,49.45,2019
BAJA CALIFORNIA SUR,2,3.12,2019
CAMPECHE,2,14.19,2019
COAHUILA,2,0.6300000000000001,2019
COLIMA,2,0.05,2019
CHIAPAS,2,28.470000000000002,2019
CHIHUAHUA,2,13.759999999999998,2019
CIUDAD DE MÉXICO,2,5.67,2019
DURANGO,2,0.73,2019
GUANAJUATO,2,0.75,2019
GUERRERO,2,0.37,2019
HIDALGO,2,7.89,2019
JALISCO,2,1.08,2019
ESTADO DE MÉXICO,2,5.8100000000000005,2019
MICHOACÁN,2,0.99,2019
MORELOS,2,1.23,2019
NAYARIT,2,0.52,2019
NUEVO LEÓN,2,2.8299999999999996,2019
OAXACA,2,4.699999999999999,2019
PUEBLA,2,9.11,2019
QUERÉTARO,2,2.25,2019
QUINTANA ROO,2,61.970000000000006,2019
SAN LUIS POTOSÍ,2,3.38,2019
SINALOA,2,1.18,2019
SONORA,2,36.14999999999999,2019
TABASCO,2,82.38999999999999,2019
TAMAULIPAS,2,7.489999999999998,2019
TLAXCALA,2,5.24,2019
VERACRUZ,2,15.529999999999998,2019
YUCATÁN,2,42.68,2019
ZACATECAS,2,0.39,2019
AGUASCALIENTES,3,0.41,2019
BAJA CALIFORNIA,3,13.360000000000001,2019
BAJA CALIFORNIA SUR,3,6.079999999999999,2019
CAMPECHE,3,34.599999999999994,2019
COAHUILA,3,11.290000000000001,2019
COLIMA,3,0.05,2019
CHIAPAS,3,34.59,2019
CHIHUAHUA,3,11.469999999999999,2019
CIUDAD DE MÉXICO,3,7.24,2019
DURANGO,3,0.6500000000000001,2019
GUANAJUATO,3,0.9099999999999999,2019
GUERRERO,3,0.71,2019
HIDALGO,3,11.269999999999998,2019
JALISCO,3,0.13999999999999999,2019
ESTADO DE MÉXICO,3,6.679999999999999,2019
MICHOACÁN,3,0.7100000000000002,2019
MORELOS,3,2.3,2019
NAYARIT,3,0.0,2019
NUEVO LEÓN,3,38.21999999999999,2019
OAXACA,3,9.560000000000002,2019
PUEBLA,3,11.429999999999998,2019
QUERÉTARO,3,4.590000000000001,2019
QUINTANA ROO,3,20.02,2019
SAN LUIS POTOSÍ,3,13.649999999999997,2019
SINALOA,3,4.82,2019
SONORA,3,35.099999999999994,2019
TABASCO,3,91.67000000000002,2019
TAMAULIPAS,3,36.230000000000004,2019
TLAXCALA,3,4.699999999999998,2019
VERACRUZ,3,30.290000000000006,2019
YUCATÁN,3,19.03000000000001,2019
ZACATECAS,3,6.250000000000001,2019
AGUASCALIENTES,4,0.04,2019
BAJA CALIFORNIA,4,1.21,2019
BAJA CALIFORNIA SUR,4,0.0,2019
CAMPECHE,4,32.66,2019
COAHUILA,4,12.29,2019
COLIMA,4,0.0,2019
CHIAPAS,4,13.959999999999997,2019
CHIHUAHUA,4,1.0,2019
CIUDAD DE MÉXICO,4,4.300000000000001,2019
DURANGO,4,0.01,2019
GUANAJUATO,4,0.3,2019
GUERRERO,4,0.42000000000000004,2019
HIDALGO,4,6.84,2019
JALISCO,4,0.13,2019
ESTADO DE MÉXICO,4,7.3100000000000005,2019
MICHOACÁN,4,1.44,2019
MORELOS,4,0.51,2019
NAYARIT,4,0.0,2019
NUEVO LEÓN,4,13.919999999999998,2019
OAXACA,4,8.509999999999998,2019
PUEBLA,4,8.04,2019
QUERÉTARO,4,2.67,2019
QUINTANA ROO,4,56.989999999999995,2019
SAN LUIS POTOSÍ,4,2.16,2019
SINALOA,4,0.0,2019
SONORA,4,0.8200000000000001,2019
TABASCO,4,19.220000000000002,2019
TAMAULIPAS,4,10.079999999999998,2019
TLAXCALA,4,6.31,2019
VERACRUZ,4,7.999999999999999,2019
YUCATÁN,4,21.47,2019
ZACATECAS,4,0.25,2019
AGUASCALIENTES,5,2.5199999999999996,2019
BAJA CALIFORNIA,5,5.63,2019
BAJA CALIFORNIA SUR,5,0.5700000000000001,2019
CAMPECHE,5,72.58,2019
COAHUILA,5,30.81000000000001,2019
COLIMA,5,3.4499999999999997,2019
CHIAPAS,5,200.35000000000002,2019
CHIHUAHUA,5,3.5099999999999993,2019
CIUDAD DE MÉXICO,5,21.57,2019
DURANGO,5,1.94,2019
GUANAJUATO,5,8.709999999999999,2019
GUERRERO,5,44.42,2019
HIDALGO,5,14.19,2019
JALISCO,5,6.039999999999999,2019
ESTADO DE MÉXICO,5,33.309999999999995,2019
MICHOACÁN,5,19.41,2019
MORELOS,5,115.17000000000003,2019
NAYARIT,5,0.19,2019
NUEVO LEÓN,5,54.64,2019
OAXACA,5,96.86999999999999,2019
PUEBLA,5,51.71,2019
QUERÉTARO,5,11.850000000000001,2019
QUINTANA ROO,5,52.760000000000005,2019
SAN LUIS POTOSÍ,5,29.279999999999998,2019
SINALOA,5,0.25,2019
SONORA,5,4.489999999999999,2019
TABASCO,5,76.47999999999999,2019
TAMAULIPAS,5,50.71999999999999,2019
TLAXCALA,5,25.449999999999996,2019
VERACRUZ,5,31.57,2019
YUCATÁN,5,68.74,2019
ZACATECAS,5,6.7299999999999995,2019
AGUASCALIENTES,6,45.709999999999994,2019
BAJA CALIFORNIA,6,0.0,2019
BAJA CALIFORNIA SUR,6,0.0,2019
CAMPECHE,6,250.92999999999995,2019
COAHUILA,6,49.88000000000002,2019
COLIMA,6,111.18999999999998,2019
CHIAPAS,6,277.02,2019
CHIHUAHUA,6,26.02,2019
CIUDAD DE MÉXICO,6,108.07999999999998,2019
DURANGO,6,31.540000000000003,2019
GUANAJUATO,6,95.82999999999998,2019
GUERRERO,6,155.40999999999997,2019
HIDALGO,6,108.09999999999998,2019
JALISCO,6,96.31999999999998,2019
ESTADO DE MÉXICO,6,152.03,2019
MICHOACÁN,6,110.38,2019
MORELOS,6,366.75,2019
NAYARIT,6,40.79,2019
NUEVO LEÓN,6,75.93999999999997,2019
OAXACA,6,155.80000000000004,2019
PUEBLA,6,223.23999999999995,2019
QUERÉTARO,6,104.03999999999999,2019
QUINTANA ROO,6,89.71000000000001,2019
SAN LUIS POTOSÍ,6,124.87000000000002,2019
SINALOA,6,12.02,2019
SONORA,6,0.93,2019
TABASCO,6,280.4100000000001,2019
TAMAULIPAS,6,132.01999999999998,2019
TLAXCALA,6,129.14000000000001,2019
VERACRUZ,6,162.28,2019
YUCATÁN,6,148.85,2019
ZACATECAS,6,49.31999999999999,2019
AGUASCALIENTES,7,101.3,2019
BAJA CALIFORNIA,7,5.1,2019
BAJA CALIFORNIA SUR,7,6.9,2019
CAMPECHE,7,156.8,2019
COAHUILA,7,22.3,2019
COLIMA,7,310.6,2019
CHIAPAS,7,142.6,2019
CHIHUAHUA,7,76.1,2019
CIUDAD DE MÉXICO,7,145.5,2019
DURANGO,7,74.8,2019
GUANAJUATO,7,136.4,2019
GUERRERO,7,182.1,2019
HIDALGO,7,56.8,2019
JALISCO,7,217.7,2019
ESTADO DE MÉXICO,7,181.9,2019
MICHOACÁN,7,179.8,2019
MORELOS,7,270.0,2019
NAYARIT,7,262.9,2019
NUEVO LEÓN,7,31.1,2019
OAXACA,7,145.2,2019
PUEBLA,7,164.5,2019
QUERÉTARO,7,57.3,2019
QUINTANA ROO,7,57.5,2019
SAN LUIS POTOSÍ,7,34.5,2019
SINALOA,7,150.3,2019
SONORA,7,97.2,2019
TABASCO,7,120.4,2019
TAMAULIPAS,7,38.0,2019
TLAXCALA,7,125.7,2019
VERACRUZ,7,121.7,2019
YUCATÁN,7,127.2,2019
ZACATECAS,7,83.1,2019
AGUASCALIENTES,8,123.4,2019
BAJA CALIFORNIA,8,3.0,2019
BAJA CALIFORNIA SUR,8,31.9,2019
CAMPECHE,8,124.7,2019
COAHUILA,8,21.5,2019
COLIMA,8,234.1,2019
CHIAPAS,8,236.5,2019
CHIHUAHUA,8,99.3,2019
CIUDAD DE MÉXICO,8,87.2,2019
DURANGO,8,89.5,2019
GUANAJUATO,8,137.1,2019
GUERRERO,8,192.5,2019
HIDALGO,8,47.3,2019
JALISCO,8,171.7,2019
ESTADO DE MÉXICO,8,138.5,2019
MICHOACÁN,8,154.5,2019
MORELOS,8,265.5,2019
NAYARIT,8,366.6,2019
NUEVO LEÓN,8,31.0,2019
OAXACA,8,162.7,2019
PUEBLA,8,150.6,2019
QUERÉTARO,8,57.2,2019
QUINTANA ROO,8,94.6,2019
SAN LUIS POTOSÍ,8,59.3,2019
SINALOA,8,339.6,2019
SONORA,8,122.8,2019
TABASCO,8,100.9,2019
TAMAULIPAS,8,19.9,2019
TLAXCALA,8,103.4,2019
VERACRUZ,8,90.8,2019
YUCATÁN,8,102.1,2019
ZACATECAS,8,86.3,2019
AGUASCALIENTES,9,78.1,2019
BAJA CALIFORNIA,9,14.0,2019
BAJA CALIFORNIA SUR,9,60.0,2019
CAMPECHE,9,182.8,2019
COAHUILA,9,60.6,2019
COLIMA,9,851.0,2019
CHIAPAS,9,308.2,2019
CHIHUAHUA,9,98.5,2019
CIUDAD DE MÉXICO,9,76.1,2019
DURANGO,9,106.1,2019
GUANAJUATO,9,91.2,2019
GUERRERO,9,300.7,2019
HIDALGO,9,57.2,2019
JALISCO,9,239.8,2019
ESTADO DE MÉXICO,9,140.1,2019
MICHOACÁN,9,194.1,2019
MORELOS,9,342.6,2019
NAYARIT,9,299.0,2019
NUEVO LEÓN,9,166.2,2019
OAXACA,9,227.3,2019
PUEBLA,9,182.7,2019
QUERÉTARO,9,66.0,2019
QUINTANA ROO,9,128.4,2019
SAN LUIS POTOSÍ,9,86.6,2019
SINALOA,9,199.3,2019
SONORA,9,129.5,2019
TABASCO,9,233.6,2019
TAMAULIPAS,9,142.2,2019
TLAXCALA,9,81.2,2019
VERACRUZ,9,168.0,2019
YUCATÁN,9,153.5,2019
ZACATECAS,9,71.2,2019
AGUASCALIENTES,10,40.5,2019
BAJA CALIFORNIA,10,1.9,2019
BAJA CALIFORNIA SUR,10,45.1,2019
CAMPECHE,10,235.3,2019
COAHUILA,10,19.6,2019
COLIMA,10,251.8,2019
CHIAPAS,10,359.7,2019
CHIHUAHUA,10,41.3,2019
CIUDAD DE MÉXICO,10,86.8,2019
DURANGO,10,31.3,2019
GUANAJUATO,10,63.2,2019
GUERRERO,10,189.1,2019
HIDALGO,10,91.0,2019
JALISCO,10,128.6,2019
ESTADO DE MÉXICO,10,133.4,2019
MICHOACÁN,10,128.8,2019
MORELOS,10,298.7,2019
NAYARIT,10,189.8,2019
NUEVO LEÓN,10,28.6,2019
OAXACA,10,209.9,2019
PUEBLA,10,194.1,2019
QUERÉTARO,10,78.1,2019
QUINTANA ROO,10,187.2,2019
SAN LUIS POTOSÍ,10,72.3,2019
SINALOA,10,39.4,2019
SONORA,10,17.0,2019
TABASCO,10,394.5,2019
TAMAULIPAS,10,78.7,2019
TLAXCALA,10,60.4,2019
VERACRUZ,10,271.9,2019
YUCATÁN,10,141.2,2019
ZACATECAS,10,34.8,2019
AGUASCALIENTES,11,33.7,2019
BAJA CALIFORNIA,11,53.1,2019
BAJA CALIFORNIA SUR,11,91.1,2019
CAMPECHE,11,90.5,2019
COAHUILA,11,22.1,2019
COLIMA,11,46.8,2019
CHIAPAS,11,66.5,2019
CHIHUAHUA,11,69.0,2019
CIUDAD DE MÉXICO,11,17.6,2019
DURANGO,11,74.9,2019
GUANAJUATO,11,9.4,2019
GUERRERO,11,34.4,2019
HIDALGO,11,15.8,2019
JALISCO,11,50.5,2019
ESTADO DE MÉXICO,11,33.5,2019
MICHOACÁN,11,29.3,2019
MORELOS,11,27.2,2019
NAYARIT,11,49.6,2019
NUEVO LEÓN,11,26.7,2019
OAXACA,11,47.7,2019
PUEBLA,11,29.1,2019
QUERÉTARO,11,9.7,2019
QUINTANA ROO,11,139.0,2019
SAN LUIS POTOSÍ,11,24.5,2019
SINALOA,11,159.5,2019
SONORA,11,135.0,2019
TABASCO,11,245.4,2019
TAMAULIPAS,11,25.9,2019
TLAXCALA,11,20.9,2019
VERACRUZ,11,124.1,2019
YUCATÁN,11,95.5,2019
ZACATECAS,11,49.9,2019
AGUASCALIENTES,12,16.2,2019
BAJA CALIFORNIA,12,41.6,2019
BAJA CALIFORNIA SUR,12,14.7,2019
CAMPECHE,12,81.4,2019
COAHUILA,12,3.6,2019
COLIMA,12,2.1,2019
CHIAPAS,12,59.7,2019
CHIHUAHUA,12,15.2,2019
CIUDAD DE MÉXICO,12,0.1,2019
DURANGO,12,10.7,2019
GUANAJUATO,12,6.6,2019
GUERRERO,12,0.9,2019
HIDALGO,12,10.0,2019
JALISCO,12,6.1,2019
ESTADO DE MÉXICO,12,1.0,2019
MICHOACÁN,12,2.2,2019
MORELOS,12,0.0,2019
NAYARIT,12,14.6,2019
NUEVO LEÓN,12,7.5,2019
OAXACA,12,6.3,2019
PUEBLA,12,9.4,2019
QUERÉTARO,12,10.2,2019
QUINTANA ROO,12,81.0,2019
SAN LUIS POTOSÍ,12,16.1,2019
SINALOA,12,10.6,2019
SONORA,12,45.9,2019
TABASCO,12,144.4,2019
TAMAULIPAS,12,12.7,2019
TLAXCALA,12,0.5,2019
VERACRUZ,12,32.7,2019
YUCATÁN,12,65.5,2019
ZACATECAS,12,18.2,2019
AGUASCALIENTES,1,38.5,2020
BAJA CALIFORNIA,1,4.3,2020
BAJA CALIFORNIA SUR,1,1.9,2020
CAMPECHE,1,31.1,2020
COAHUILA,1,11.3,2020
COLIMA,1,80.1,2020
CHIAPAS,1,28.4,2020
CHIHUAHUA,1,6.0,2020
CIUDAD DE MÉXICO,1,11.3,2020
DURANGO,1,16.9,2020
GUANAJUATO,1,5.6,2020
GUERRERO,1,4.0,2020
HIDALGO,1,34.5,2020
JALISCO,1,49.8,2020
ESTADO DE MÉXICO,1,7.8,2020
MICHOACÁN,1,6.8,2020
MORELOS,1,4.0,2020
NAYARIT,1,60.4,2020
NUEVO LEÓN,1,13.0,2020
OAXACA,1,29.5,2020
PUEBLA,1,25.9,2020
QUERÉTARO,1,23.7,2020
QUINTANA ROO,1,56.8,2020
SAN LUIS POTOSÍ,1,29.0,2020
SINALOA,1,21.4,2020
SONORA,1,9.2,2020
TABASCO,1,75.3,2020
TAMAULIPAS,1,19.9,2020
TLAXCALA,1,8.8,2020
VERACRUZ,1,85.2,2020
YUCATÁN,1,29.5,2020
ZACATECAS,1,27.4,2020
AGUASCALIENTES,2,28.4,2020
BAJA CALIFORNIA,2,10.5,2020
BAJA CALIFORNIA SUR,2,8.8,2020
CAMPECHE,2,13.4,2020
COAHUILA,2,2.8,2020
COLIMA,2,112.1,2020
CHIAPAS,2,46.9,2020
CHIHUAHUA,2,20.2,2020
CIUDAD DE MÉXICO,2,5.3,2020
DURANGO,2,18.7,2020
GUANAJUATO,2,20.5,2020
GUERRERO,2,4.9,2020
HIDALGO,2,9.8,2020
JALISCO,2,55.6,2020
ESTADO DE MÉXICO,2,8.0,2020
MICHOACÁN,2,29.8,2020
MORELOS,2,7.7,2020
NAYARIT,2,61.7,2020
NUEVO LEÓN,2,3.5,2020
OAXACA,2,17.0,2020
PUEBLA,2,12.8,2020
QUERÉTARO,2,12.5,2020
QUINTANA ROO,2,27.2,2020
SAN LUIS POTOSÍ,2,6.0,2020
SINALOA,2,54.9,2020
SONORA,2,25.6,2020
TABASCO,2,137.8,2020
TAMAULIPAS,2,3.1,2020
TLAXCALA,2,1.1,2020
VERACRUZ,2,56.6,2020
YUCATÁN,2,8.0,2020
ZACATECAS,2,19.6,2020
AGUASCALIENTES,3,1.5,2020
BAJA CALIFORNIA,3,62.4,2020
BAJA CALIFORNIA SUR,3,36.9,2020
CAMPECHE,3,4.1,2020
COAHUILA,3,21.6,2020
COLIMA,3,0.0,2020
CHIAPAS,3,21.0,2020
CHIHUAHUA,3,27.3,2020
CIUDAD DE MÉXICO,3,8.1,2020
DURANGO,3,2.3,2020
GUANAJUATO,3,12.1,2020
GUERRERO,3,2.9,2020
HIDALGO,3,6.9,2020
JALISCO,3,1.1,2020
ESTADO DE MÉXICO,3,16.2,2020
MICHOACÁN,3,9.0,2020
MORELOS,3,14.6,2020
NAYARIT,3,0.1,2020
NUEVO LEÓN,3,15.2,2020
OAXACA,3,2.8,2020
PUEBLA,3,9.6,2020
QUERÉTARO,3,19.3,2020
QUINTANA ROO,3,9.6,2020
SAN LUIS POTOSÍ,3,8.6,2020
SINALOA,3,3.0,2020
SONORA,3,82.1,2020
TABASCO,3,18.8,2020
TAMAULIPAS,3,12.9,2020
TLAXCALA,3,3.3,2020
VERACRUZ,3,8.1,2020
YUCATÁN,3,4.1,2020
ZACATECAS,3,2.3,2020
AGUASCALIENTES,4,4.6,2020
BAJA CALIFORNIA,4,11.8,2020
BAJA CALIFORNIA SUR,4,0.2,2020
CAMPECHE,4,25.9,2020
COAHUILA,4,7.3,2020
COLIMA,4,0.0,2020
CHIAPAS,4,32.4,2020
CHIHUAHUA,4,3.3,2020
CIUDAD DE MÉXICO,4,21.9,2020
DURANGO,4,1.0,2020
GUANAJUATO,4,6.7,2020
GUERRERO,4,7.8,2020
HIDALGO,4,39.3,2020
JALISCO,4,1.4,2020
ESTADO DE MÉXICO,4,29.3,2020
MICHOACÁN,4,5.1,2020
MORELOS,4,8.7,2020
NAYARIT,4,0.8,2020
NUEVO LEÓN,4,37.0,2020
OAXACA,4,25.9,2020
PUEBLA,4,41.3,2020
QUERÉTARO,4,17.2,2020
QUINTANA ROO,4,12.0,2020
SAN LUIS POTOSÍ,4,28.1,2020
SINALOA,4,1.7,2020
SONORA,4,2.5,2020
TABASCO,4,36.3,2020
TAMAULIPAS,4,35.9,2020
TLAXCALA,4,34.9,2020
VERACRUZ,4,50.7,2020
YUCATÁN,4,23.4,2020
ZACATECAS,4,2.7,2020
AGUASCALIENTES,5,17.3,2020
BAJA CALIFORNIA,5,0.6,2020
BAJA CALIFORNIA SUR,5,0.0,2020
CAMPECHE,5,207.1,2020
COAHUILA,5,30.5,2020
COLIMA,5,2.1,2020
CHIAPAS,5,239.4,2020
CHIHUAHUA,5,6.2,2020
CIUDAD DE MÉXICO,5,32.8,2020
DURANGO,5,5.6,2020
GUANAJUATO,5,27.7,2020
GUERRERO,5,11.9,2020
HIDALGO,5,46.0,2020
JALISCO,5,16.0,2020
ESTADO DE MÉXICO,5,26.6,2020
MICHOACÁN,5,9.8,2020
MORELOS,5,32.3,2020
NAYARIT,5,9.3,2020
NUEVO LEÓN,5,80.5,2020
OAXACA,5,63.5,2020
PUEBLA,5,68.5,2020
QUERÉTARO,5,34.4,2020
QUINTANA ROO,5,248.4,2020
SAN LUIS POTOSÍ,5,47.1,2020
SINALOA,5,2.3,2020
SONORA,5,7.3,2020
TABASCO,5,281.7,2020
TAMAULIPAS,5,120.0,2020
TLAXCALA,5,46.0,2020
VERACRUZ,5,135.6,2020
YUCATÁN,5,194.8,2020
ZACATECAS,5,13.3,2020
AGUASCALIENTES,6,72.6,2020
BAJA CALIFORNIA,6,0.0,2020
BAJA CALIFORNIA SUR,6,0.8,2020
CAMPECHE,6,499.1,2020
COAHUILA,6,23.8,2020
COLIMA,6,84.7,2020
CHIAPAS,6,409.1,2020
CHIHUAHUA,6,19.5,2020
CIUDAD DE MÉXICO,6,59.7,2020
DURANGO,6,31.1,2020
GUANAJUATO,6,104.5,2020
GUERRERO,6,133.1,2020
HIDALGO,6,64.6,2020
JALISCO,6,81.7,2020
ESTADO DE MÉXICO,6,115.6,2020
MICHOACÁN,6,92.5,2020
MORELOS,6,248.6,2020
NAYARIT,6,53.5,2020
NUEVO LEÓN,6,72.7,2020
OAXACA,6,148.6,2020
PUEBLA,6,171.9,2020
QUERÉTARO,6,66.4,2020
QUINTANA ROO,6,406.0,2020
SAN LUIS POTOSÍ,6,65.4,2020
SINALOA,6,14.9,2020
SONORA,6,12.0,2020
TABASCO,6,385.7,2020
TAMAULIPAS,6,117.3,2020
TLAXCALA,6,64.0,2020
VERACRUZ,6,218.0,2020
YUCATÁN,6,551.9,2020
ZACATECAS,6,56.7,2020
AGUASCALIENTES,7,162.8,2020
BAJA CALIFORNIA,7,1.1,2020
BAJA CALIFORNIA SUR,7,6.6,2020
CAMPECHE,7,137.2,2020
COAHUILA,7,44.5,2020
COLIMA,7,354.8,2020
CHIAPAS,7,182.5,2020
CHIHUAHUA,7,82.8,2020
CIUDAD DE MÉXICO,7,103.8,2020
DURANGO,7,143.9,2020
GUANAJUATO,7,111.1,2020
GUERRERO,7,179.4,2020
HIDALGO,7,60.9,2020
JALISCO,7,209.3,2020
ESTADO DE MÉXICO,7,184.2,2020
MICHOACÁN,7,155.9,2020
MORELOS,7,348.0,2020
NAYARIT,7,303.0,2020
NUEVO LEÓN,7,171.4,2020
OAXACA,7,169.1,2020
PUEBLA,7,172.2,2020
QUERÉTARO,7,83.3,2020
QUINTANA ROO,7,105.3,2020
SAN LUIS POTOSÍ,7,96.2,2020
SINALOA,7,221.8,2020
SONORA,7,93.5,2020
TABASCO,7,92.9,2020
TAMAULIPAS,7,128.5,2020
TLAXCALA,7,123.4,2020
VERACRUZ,7,107.5,2020
YUCATÁN,7,121.8,2020
ZACATECAS,7,153.7,2020
AGUASCALIENTES,8,77.3,2020
BAJA CALIFORNIA,8,0.5,2020
BAJA CALIFORNIA SUR,8,22.4,2020
CAMPECHE,8,184.8,2020
COAHUILA,8,6.0,2020
COLIMA,8,664.3,2020
CHIAPAS,8,345.9,2020
CHIHUAHUA,8,32.4,2020
CIUDAD DE MÉXICO,8,107.8,2020
DURANGO,8,49.9,2020
GUANAJUATO,8,109.9,2020
GUERRERO,8,307.3,2020
HIDALGO,8,80.8,2020
JALISCO,8,254.4,2020
ESTADO DE MÉXICO,8,184.5,2020
MICHOACÁN,8,201.0,2020
MORELOS,8,337.7,2020
NAYARIT,8,349.0,2020
NUEVO LEÓN,8,14.8,2020
OAXACA,8,303.2,2020
PUEBLA,8,239.0,2020
QUERÉTARO,8,58.6,2020
QUINTANA ROO,8,153.0,2020
SAN LUIS POTOSÍ,8,56.8,2020
SINALOA,8,162.3,2020
SONORA,8,74.8,2020
TABASCO,8,303.1,2020
TAMAULIPAS,8,53.2,2020
TLAXCALA,8,106.1,2020
VERACRUZ,8,243.5,2020
YUCATÁN,8,144.9,2020
ZACATECAS,8,51.1,2020
AGUASCALIENTES,9,81.9,2020
BAJA CALIFORNIA,9,1.1,2020
BAJA CALIFORNIA SUR,9,17.8,2020
CAMPECHE,9,234.2,2020
COAHUILA,9,63.8,2020
COLIMA,9,339.2,2020
CHIAPAS,9,373.1,2020
CHIHUAHUA,9,49.1,2020
CIUDAD DE MÉXICO,9,97.0,2020
DURANGO,9,115.1,2020
GUANAJUATO,9,69.9,2020
GUERRERO,9,226.4,2020
HIDALGO,9,111.0,2020
JALISCO,9,167.4,2020
ESTADO DE MÉXICO,9,150.6,2020
MICHOACÁN,9,167.6,2020
MORELOS,9,452.7,2020
NAYARIT,9,251.2,2020
NUEVO LEÓN,9,102.8,2020
OAXACA,9,238.2,2020
PUEBLA,9,285.1,2020
QUERÉTARO,9,70.3,2020
QUINTANA ROO,9,172.3,2020
SAN LUIS POTOSÍ,9,81.3,2020
SINALOA,9,150.6,2020
SONORA,9,17.8,2020
TABASCO,9,461.3,2020
TAMAULIPAS,9,105.9,2020
TLAXCALA,9,114.9,2020
VERACRUZ,9,282.2,2020
YUCATÁN,9,166.5,2020
ZACATECAS,9,68.5,2020
AGUASCALIENTES,10,4.5,2020
BAJA CALIFORNIA,10,0.5,2020
BAJA CALIFORNIA SUR,10,3.6,2020
CAMPECHE,10,293.1,2020
COAHUILA,10,0.4,2020
COLIMA,10,27.0,2020
CHIAPAS,10,251.8,2020
CHIHUAHUA,10,0.1,2020
CIUDAD DE MÉXICO,10,20.1,2020
DURANGO,10,1.9,2020
GUANAJUATO,10,4.7,2020
GUERRERO,10,43.2,2020
HIDALGO,10,21.4,2020
JALISCO,10,24.5,2020
ESTADO DE MÉXICO,10,29.2,2020
MICHOACÁN,10,20.2,2020
MORELOS,10,46.9,2020
NAYARIT,10,30.3,2020
NUEVO LEÓN,10,2.7,2020
OAXACA,10,66.0,2020
PUEBLA,10,40.5,2020
QUERÉTARO,10,13.4,2020
QUINTANA ROO,10,354.9,2020
SAN LUIS POTOSÍ,10,9.6,2020
SINALOA,10,6.4,2020
SONORA,10,0.2,2020
TABASCO,10,550.4,2020
TAMAULIPAS,10,17.6,2020
TLAXCALA,10,31.5,2020
VERACRUZ,10,123.1,2020
YUCATÁN,10,402.7,2020
ZACATECAS,10,3.7,2020
AGUASCALIENTES,11,0.0,2020
BAJA CALIFORNIA,11,3.9,2020
BAJA CALIFORNIA SUR,11,1.0,2020
CAMPECHE,11,99.1,2020
COAHUILA,11,2.8,2020
COLIMA,11,0.0,2020
CHIAPAS,11,199.1,2020
CHIHUAHUA,11,1.5,2020
CIUDAD DE MÉXICO,11,1.5,2020
DURANGO,11,0.3,2020
GUANAJUATO,11,1.2,2020
GUERRERO,11,4.5,2020
HIDALGO,11,22.0,2020
JALISCO,11,0.1,2020
ESTADO DE MÉXICO,11,3.5,2020
MICHOACÁN,11,2.9,2020
MORELOS,11,6.5,2020
NAYARIT,11,0.0,2020
NUEVO LEÓN,11,3.8,2020
OAXACA,11,51.7,2020
PUEBLA,11,29.6,2020
